Iteration 80896, Policy Loss: 16.9447, Value Loss: 10438.9762, Entropy Bonus: 1.3048, Failures: 86, Successes: 0
Iteration 81920, Policy Loss: 5.9888, Value Loss: 1894.0099, Entropy Bonus: 1.2904, Failures: 23, Successes: 0
Evaluation at iteration 81920: Average Return: -90.9438
Iteration 82944, Policy Loss: 6.9287, Value Loss: 3134.9904, Entropy Bonus: 1.2877, Failures: 30, Successes: 0
Iteration 83968, Policy Loss: 5.6768, Value Loss: 1292.3507, Entropy Bonus: 1.2835, Failures: 14, Successes: 0
Iteration 84992, Policy Loss: 13.2165, Value Loss: 6283.6227, Entropy Bonus: 1.3028, Failures: 57, Successes: 0
Iteration 86016, Policy Loss: 17.3378, Value Loss: 11713.1267, Entropy Bonus: 1.2936, Failures: 51, Successes: 0
Iteration 87040, Policy Loss: 24.3405, Value Loss: 22066.7717, Entropy Bonus: 1.3129, Failures: 133, Successes: 0
Iteration 88064, Policy Loss: 8.5673, Value Loss: 2758.9947, Entropy Bonus: 1.2963, Failures: 46, Successes: 1
Iteration 89088, Policy Loss: 8.7454, Value Loss: 2614.4333, Entropy Bonus: 1.3038, Failures: 35, Successes: 0
Iteration 90112, Policy Loss: 7.3278, Value Loss: 3448.2753, Entropy Bonus: 1.2988, Failures: 36, Successes: 0
Iteration 91136, Policy Loss: 4.5970, Value Loss: 790.4888, Entropy Bonus: 1.2849, Failures: 4, Successes: 0
Iteration 92160, Policy Loss: 13.4301, Value Loss: 6380.6880, Entropy Bonus: 1.3029, Failures: 62, Successes: 0
Evaluation at iteration 92160: Average Return: -211.2813
Iteration 93184, Policy Loss: 6.0065, Value Loss: 1285.4208, Entropy Bonus: 1.2903, Failures: 23, Successes: 0
Iteration 94208, Policy Loss: 15.2137, Value Loss: 7977.7545, Entropy Bonus: 1.3012, Failures: 79, Successes: 0
Iteration 95232, Policy Loss: 5.8446, Value Loss: 1276.5134, Entropy Bonus: 1.2885, Failures: 13, Successes: 0
Iteration 96256, Policy Loss: 6.6661, Value Loss: 1873.6055, Entropy Bonus: 1.2834, Failures: 16, Successes: 0
Iteration 97280, Policy Loss: 6.2963, Value Loss: 2050.5674, Entropy Bonus: 1.2845, Failures: 18, Successes: 0
Iteration 98304, Policy Loss: 16.9177, Value Loss: 9805.8021, Entropy Bonus: 1.3042, Failures: 80, Successes: 0
Iteration 99328, Policy Loss: 7.1371, Value Loss: 2610.4283, Entropy Bonus: 1.2944, Failures: 29, Successes: 0
Iteration 100352, Policy Loss: 6.1351, Value Loss: 1571.2541, Entropy Bonus: 1.2902, Failures: 30, Successes: 0
Iteration 101376, Policy Loss: 12.4689, Value Loss: 7908.5789, Entropy Bonus: 1.2984, Failures: 56, Successes: 0
Iteration 102400, Policy Loss: 6.1403, Value Loss: 1819.2991, Entropy Bonus: 1.2885, Failures: 24, Successes: 0
Evaluation at iteration 102400: Average Return: -128.1656
